x,y,z,a
-4.82,3.43,1.57,6.120637221727816
-4.34,3.35,1.77,5.76116307701839
-3.98,3.09,1.67,5.308238879327116
-3.73,2.45,1.43,4.686181814654655
-3.56,1.59,1.16,4.067837263214939
-3.71,0.72,0.81,3.865048511985328
-4.43,-0.15,0.33,4.444805957519405
-5.54,-1.52,-0.39,5.757959708091053
-6.91,-4.09,-1.43,8.156046836550168
-8.56,-9.49,-3.07,13.143766583441751
-10.51,-17.03,-4.78,20.574970230841163
-12.24,-19.61,-7.71,24.3682949752337
-10.03,-19.61,-10.98,24.611245397175654
-2.61,-19.61,-11.81,23.039971788177173
4.35,-19.59,-9.02,22.0011590603768
7.89,-19.6,-8.18,22.656665685841773
9.72,-19.61,-7.83,23.245201655395466
9.86,-19.58,-6.11,22.75803374634988
6.96,-17.84,-4.17,19.598369830167
2.62,-14.46,-3.56,15.120502637148013
-0.75,-12.16,-4.16,12.873760134475086
-2.36,-10.71,-4.92,12.019987520792192
-2.36,-8.75,-4.94,10.32161324599987
-1.54,-5.62,-4.14,7.148118633598634
-0.63,-1.78,-3.04,3.578672938394902
0.21,1.9,-1.99,2.759383989226581
1.21,4.66,-0.96,4.909307486805038
2.27,6.38,-0.06,6.772067631085797
3.23,7.25,0.44,7.9491508980519425
4.03,7.62,0.87,8.663844412268725
4.72,7.86,1.72,9.328258143940914
5.14,8.26,2.87,10.14317997474165
5.24,8.6,3.61,10.698116656683082
4.97,8.52,3.65,10.517309541893306
4.4,7.8,3.09,9.473547382052828
3.92,6.36,2.23,7.79672367087612
3.96,4.6,1.47,6.245198155383062
4.55,3.01,1.02,5.550045044862248
5.44,1.77,0.65,5.757516825854703
6.34,0.71,-0.08,6.380133227449095
7.2,-0.6,-1.25,7.332291592674147
7.87,-2.55,-2.44,8.625137680060533
8.51,-5.87,-3.7,10.980300542334897
9.66,-11.62,-5.09,15.945159140002334
11.33,-17.98,-6.32,22.171867309723822
11.94,-19.61,-8.61,24.520354809830955
10.49,-19.61,-10.63,24.649322505902678
9.0,-19.61,-12.27,24.821462487129963
9.36,-19.59,-13.76,25.704382894751625
10.0,-19.6,-13.96,26.05842666010364
8.91,-19.61,-13.04,25.1789952142654
5.86,-19.61,-10.9,23.18839580479857
2.24,-19.51,-8.77,21.507454521630404
-0.91,-17.62,-7.37,19.1209152500606
-3.45,-14.32,-6.7,16.18193128152508
-5.4,-11.52,-6.52,14.296181308307474
-6.6,-9.58,-6.44,13.296992141082132
-6.85,-8.06,-6.31,12.316744699797914
-6.47,-6.43,-5.95,10.8907437762533
-5.58,-4.61,-5.29,8.965076686788574
-4.75,-2.64,-4.5,7.055643131564975
-4.48,-0.65,-3.78,5.897567295080235
-4.81,1.06,-3.15,5.846554540924081
-5.43,2.27,-2.38,6.348401373574295
-6.04,2.92,-1.59,6.894642847892848
-6.48,3.12,-0.91,7.2493379008017
-6.8,3.22,-0.24,7.527682246216295
-7.1,3.44,0.25,7.89342131144664
-7.38,3.86,0.54,8.345993050560251
-7.47,4.31,0.72,8.654212846931834
-6.94,4.33,0.98,8.238501077259139
-6.71,3.96,1.04,7.860489806621468
-6.65,3.5,0.96,7.575889386732095
-6.53,2.75,0.75,7.125019298219479
-6.12,1.42,0.33,6.291239941378805
-5.5,-0.27,-0.17,5.509246772472622
-5.09,-2.04,-0.81,5.5430857832077605
-5.19,-4.41,-1.18,6.912061921018938
-6.03,-9.27,-1.93,11.225805093622462
-7.57,-16.77,-3.43,18.716375183245283
-9.43,-19.61,-6.55,22.723985125853257
-8.05,-19.61,-11.54,24.13557954555888
-1.63,-19.61,-12.18,23.142199549740297
6.21,-19.59,-9.17,22.503801901012192
10.8,-19.6,-7.76,23.68581009803127
13.72,-19.61,-7.76,25.15965222335158
14.01,-19.61,-6.17,24.87772296654177
10.28,-19.12,-4.55,22.18006537411466
5.52,-15.76,-4.44,17.278935152375567
2.32,-11.27,-4.98,12.537770934261
0.68,-7.26,-4.91,8.790796323428271
0.1,-3.83,-4.12,5.626126553855681
-0.09,-0.66,-3.13,3.200093748626749
-0.17,2.29,-2.1,3.1117519181322923
0.07,4.6,-0.98,4.703753820088802
0.75,5.94,-0.04,5.987294881664006
1.64,6.32,0.76,6.5734009462378
2.45,6.41,1.5,7.024286440628686
3.3,6.78,2.02,7.806330764193892
4.06,7.42,2.58,8.842872836358103
4.53,7.92,3.03,9.613958601949562
4.74,7.59,3.16,9.49006322423618
4.69,6.29,2.87,8.354465871616211
4.36,4.75,2.31,6.848956124841216
3.97,3.68,1.82,5.711015671489617
3.86,3.22,1.6,5.275225113679984
4.08,3.03,1.61,5.330984899622208
4.62,2.7,1.66,5.602677931132576
5.45,1.97,1.34,5.948024882261337
6.51,0.88,0.23,6.573233603029791
7.76,-0.58,-0.92,7.835840733450368
9.02,-3.05,-1.75,9.681187943635845
10.54,-8.07,-2.38,13.48632270116654
12.79,-15.89,-3.37,20.674455252799284
15.43,-19.61,-6.37,25.752939638029677
16.25,-19.61,-11.89,28.10670204773232
15.95,-19.61,-15.22,29.505982444243404
16.01,-19.59,-16.37,30.134118536967364
14.94,-19.6,-15.63,29.183222920027188
11.95,-19.61,-13.77,26.77624880374396
7.32,-19.61,-11.09,23.68802651129891
2.33,-19.49,-8.54,21.406087919094418
-1.87,-17.11,-6.87,18.532293436053724
-5.21,-12.96,-6.01,15.206110613828905
-7.58,-9.34,-5.9,13.397835646103442
-8.84,-6.6,-5.83,12.477760215679735
-8.9,-4.42,-5.55,11.381955016604133
-8.21,-2.36,-4.88,9.83809432766326
-7.28,-0.24,-3.92,8.271783362733819
-6.35,1.54,-3.23,7.28882706613348
-6.44,3.25,-2.66,7.688413360375469
-7.15,4.54,-2.29,8.77372212917642
-8.06,4.81,-1.87,9.570611265744734
-8.99,4.43,-1.23,10.097420462672632
-9.76,3.94,-0.63,10.54410261710308
-10.1,3.66,-0.06,10.742867401210908
-9.71,3.71,0.47,10.405243870280025
-8.52,3.8,0.92,9.374262637669162
-7.24,3.79,1.11,8.247047956693352
-6.41,3.53,1.14,7.405984066955586
-6.01,3.09,1.1,6.846765659784188
-6.0,2.59,1.02,6.614264887347648
-6.12,2.03,1.04,6.531224999952153
-6.14,1.42,1.29,6.4327365871765645
-6.0,0.68,1.48,6.217137605039798
-5.67,-0.46,1.46,5.872997531073889
-5.38,-2.51,1.0,6.020340521930632
-5.41,-6.57,-0.19,8.512878479104469
-5.68,-13.94,-2.2,15.21269206945306
-5.88,-19.27,-4.82,20.715687292484407
-4.54,-19.61,-8.85,21.98831962656537
-0.11,-19.61,-11.69,22.830249670119684
6.04,-19.6,-10.78,23.170023737579555
10.7,-19.59,-8.05,23.728897993796508
14.39,-19.61,-7.75,25.528155044969463
16.01,-19.61,-6.79,26.210232734563807
13.01,-19.61,-3.92,23.85746424077798
8.48,-18.62,-1.9,20.54810940208369
5.48,-14.94,-1.89,16.025170825922576
3.88,-10.76,-2.56,11.721160352115314
2.67,-7.26,-2.92,8.268186016291603
1.51,-4.32,-3.0,5.471974049646069
0.41,-1.42,-2.9,3.2549193538396617
-0.39,1.51,-2.75,3.161439545523526
-0.47,4.03,-2.45,4.73965188595112
0.28,5.77,-2.14,6.160430179784525
1.59,6.71,-1.7,7.102267243634246
2.54,7.24,-1.12,7.753940933486661
3.38,7.66,0.09,8.373057983795407
3.75,7.98,1.44,8.934008059096433
3.2,8.13,2.22,9.014726840010184
2.61,7.98,2.46,8.748948508249434
2.41,7.52,2.29,8.222080028800498
2.79,6.62,1.81,7.408414135292384
3.42,5.46,1.26,6.564723908893655
3.82,4.4,0.79,5.880178568717111
3.84,3.64,0.47,5.311882905335922
3.84,2.96,0.14,4.850443278711751
4.07,2.15,-0.43,4.623018494447107
4.63,1.23,-1.08,4.910824777977727
5.49,0.0,-1.99,5.839537652931095
6.5,-2.63,-3.33,7.762460949982293
7.55,-7.89,-4.24,11.714614803739812
9.23,-15.75,-5.02,18.93292898629264
11.82,-19.61,-7.09,23.969409671495875
12.88,-19.61,-10.71,25.790513759907927
12.28,-19.61,-11.71,25.932115224177146
12.41,-19.59,-12.26,26.231351471092754
12.59,-19.6,-11.89,26.154162192660657
10.93,-19.61,-11.06,25.02679763773224
7.22,-19.61,-9.98,23.157739526991836
2.96,-19.61,-8.4,21.53772736386084
-0.48,-18.91,-6.94,20.148997493671985
