x,y,z,a
8.92,-1.06,-0.75,9.014016862642316
9.86,-1.15,-0.83,9.961475794278677
10.58,-1.43,-1.19,10.7423181855687
10.76,-1.9,-1.64,11.048855144312464
10.41,-2.61,-2.13,10.941530971486577
10.07,-3.89,-3.0,11.20432952032383
10.01,-5.92,-3.26,12.077835070905712
9.99,-8.9,-1.37,13.449423779478437
10.09,-12.91,0.27,16.387467772660912
9.71,-17.02,0.67,19.60646322007108
8.45,-19.49,2.46,21.38490589177329
6.36,-19.61,4.14,21.02715625090564
4.51,-19.61,2.75,20.308980772062394
4.03,-19.61,-0.2,20.02081416925895
3.8,-19.6,-1.48,20.01975024819241
2.91,-19.61,-1.32,19.86863357153682
1.05,-19.61,-0.14,19.638589562389654
-1.31,-19.61,1.5,19.71086502414341
-3.61,-19.61,2.44,20.08825029712643
-5.46,-19.61,2.26,20.48099851081485
-6.72,-19.61,1.5,20.783659446786555
-7.16,-19.61,1.07,20.903650398913584
-6.68,-19.42,1.27,20.5759981531881
-5.58,-16.98,1.89,17.973004757135072
-4.44,-12.38,2.63,13.412490447340495
-3.69,-7.47,3.33,8.972508010584331
-3.5,-3.4,3.91,6.252847351407198
-3.88,-1.14,4.17,5.808863916464217
-4.74,-1.16,4.14,6.399437475278589
-5.82,-2.75,4.04,7.599769733353768
-6.9,-4.78,3.76,9.197608384792211
-7.87,-6.39,3.27,10.651849604646134
-8.77,-7.12,2.8,11.638182847850432
-9.69,-6.78,2.62,12.113170518076592
-10.56,-5.55,2.91,12.279421810492543
-11.15,-3.82,3.41,12.269596570384865
-11.36,-2.23,3.82,12.190771099483412
-11.43,-1.4,4.14,12.2370135245492
-11.62,-1.56,4.46,12.54390688740952
-11.84,-2.45,4.63,12.947007376224052
-11.84,-3.58,4.49,13.159107112566566
-11.54,-4.24,4.5,13.091951726156037
-10.92,-3.97,5.01,12.6533552862472
-10.08,-3.16,5.8,12.051224004224634
-9.3,-2.71,6.49,11.659939965540133
